stock_name,date,closing_price
DBD,06/01/2021,45.5
DBD,05/31/2021,45.9
DBD,05/28/2021,45.9
DBD,05/27/2021,45.7
DBD,05/26/2021,45.95
DBD,05/25/2021,45.9
DBD,05/24/2021,45.95
DBD,05/21/2021,45.95
DBD,05/20/2021,46.0
DBD,05/19/2021,45.6
DBD,05/18/2021,45.8
DBD,05/17/2021,45.85
DBD,05/14/2021,46.0
DBD,05/13/2021,45.8
DBD,05/12/2021,46.0
DBD,05/11/2021,46.0
DBD,05/10/2021,46.0
DBD,05/07/2021,45.85
DBD,05/06/2021,45.9
DBD,05/05/2021,46.0
DBD,05/04/2021,46.0
DBD,04/29/2021,46.0
DBD,04/28/2021,46.0
DBD,04/27/2021,45.1
DBD,04/26/2021,45.05
DBD,04/23/2021,45.8
DBD,04/22/2021,46.0
DBD,04/20/2021,46.1
DBD,04/19/2021,46.1
DBD,04/16/2021,46.1
DBD,04/15/2021,46.1
DBD,04/14/2021,46.5
DBD,04/13/2021,46.4
DBD,04/12/2021,46.4
DBD,04/09/2021,46.5
DBD,04/08/2021,46.0
DBD,04/07/2021,46.2
DBD,04/06/2021,46.05
DBD,04/05/2021,46.1
DBD,04/02/2021,46.0
DBD,04/01/2021,46.0
DBD,03/31/2021,46.45
DBD,03/30/2021,46.6
DBD,03/29/2021,46.4
DBD,03/26/2021,46.2
DBD,03/25/2021,47.0
DBD,03/24/2021,46.4
DBD,03/23/2021,47.0
DBD,03/22/2021,47.3
DBD,03/19/2021,47.5
DBD,03/18/2021,47.2
DBD,03/17/2021,47.4
DBD,03/16/2021,47.9
DBD,03/15/2021,48.2
DBD,03/12/2021,49.6
DBD,03/11/2021,49.3
DBD,03/10/2021,48.9
DBD,03/09/2021,49.0
DBD,03/08/2021,49.0
DBD,03/05/2021,49.0
DBD,03/04/2021,49.0
DBD,03/03/2021,49.25
DBD,03/02/2021,49.1
DBD,03/01/2021,49.1
DBD,02/26/2021,48.7
DBD,02/25/2021,48.7
DBD,02/24/2021,48.6
DBD,02/23/2021,48.8
DBD,02/22/2021,48.5
DBD,02/19/2021,48.1
DBD,02/18/2021,48.0
DBD,02/17/2021,48.0
DBD,02/09/2021,47.4
DBD,02/08/2021,47.5
DBD,02/05/2021,47.9
DBD,02/04/2021,47.9
DBD,02/03/2021,47.9
DBD,02/02/2021,48.0
DBD,02/01/2021,47.5
DBD,01/29/2021,47.5
DBD,01/28/2021,45.0
DBD,01/27/2021,47.9
DBD,01/26/2021,47.7
DBD,01/25/2021,48.0
DBD,01/22/2021,48.8
DBD,01/21/2021,48.8
DBD,01/20/2021,48.0
DBD,01/19/2021,47.5
DBD,01/18/2021,50.0
DBD,01/15/2021,50.4
DBD,01/14/2021,50.2
DBD,01/13/2021,50.5
DBD,01/12/2021,48.5
DBD,01/11/2021,48.2
DBD,01/08/2021,47.8
DBD,01/07/2021,47.7
DBD,01/06/2021,47.0
DBD,01/05/2021,48.2
DBD,01/04/2021,48.6
DBD,12/31/2020,48.9
DBD,12/30/2020,48.9
DBD,12/29/2020,48.0
DBD,12/28/2020,48.3
DBD,12/25/2020,48.2
DBD,12/24/2020,47.2
DBD,12/23/2020,47.0
DBD,12/22/2020,44.6
DBD,12/21/2020,44.6
DBD,12/18/2020,44.5
DBD,12/17/2020,44.3
DBD,12/16/2020,44.8
DBD,12/15/2020,44.8
DBD,12/14/2020,44.25
DBD,12/11/2020,44.7
DBD,12/10/2020,44.8
DBD,12/09/2020,44.8
DBD,12/08/2020,44.8
DBD,12/07/2020,44.8
DBD,12/04/2020,45.7
DBD,12/03/2020,45.7
DBD,12/02/2020,44.7
DBD,12/01/2020,43.7
DBD,11/30/2020,44.5
DBD,11/27/2020,44.3
DBD,11/26/2020,44.3
DBD,11/25/2020,44.9
DBD,11/24/2020,44.3
DBD,11/23/2020,44.85
DBD,11/20/2020,44.3
DBD,11/19/2020,45.35
DBD,11/18/2020,45.0
DBD,11/17/2020,45.0
DBD,11/16/2020,45.0
DBD,11/13/2020,45.7
DBD,11/12/2020,45.7
DBD,11/11/2020,45.7
DBD,11/10/2020,45.5
DBD,11/09/2020,45.0
DBD,11/06/2020,45.0
DBD,11/05/2020,45.4
DBD,11/04/2020,45.9
DBD,11/03/2020,46.0
DBD,11/02/2020,45.95
DBD,10/30/2020,44.85
DBD,10/29/2020,44.95
DBD,10/28/2020,44.9
DBD,10/27/2020,45.0
DBD,10/26/2020,46.0
DBD,10/23/2020,46.3
DBD,10/22/2020,46.1
DBD,10/21/2020,46.1
DBD,10/20/2020,46.1
DBD,10/19/2020,46.2
DBD,10/16/2020,46.2
DBD,10/15/2020,46.7
DBD,10/14/2020,46.8
DBD,10/13/2020,46.6
DBD,10/12/2020,46.6
DBD,10/09/2020,46.7
DBD,10/08/2020,46.7
DBD,10/07/2020,46.7
DBD,10/06/2020,46.9
DBD,10/05/2020,46.9
DBD,10/02/2020,47.0
DBD,10/01/2020,47.0
DBD,09/30/2020,47.0
DBD,09/29/2020,47.0
DBD,09/28/2020,47.0
DBD,09/25/2020,47.5
DBD,09/24/2020,48.65
DBD,09/23/2020,45.5
DBD,09/22/2020,45.4
DBD,09/21/2020,45.5
DBD,09/18/2020,45.0
DBD,09/17/2020,45.5
DBD,09/16/2020,45.3
DBD,09/15/2020,45.7
DBD,09/14/2020,45.1
DBD,09/11/2020,45.9
DBD,09/10/2020,46.0
DBD,09/09/2020,46.0
DBD,09/08/2020,45.9
DBD,09/07/2020,45.8
DBD,09/04/2020,46.0
DBD,09/03/2020,46.2
DBD,09/01/2020,46.25
DBD,08/31/2020,45.95
DBD,08/28/2020,46.2
DBD,08/27/2020,46.3
DBD,08/26/2020,46.3
DBD,08/25/2020,46.3
DBD,08/24/2020,46.3
DBD,08/21/2020,46.4
DBD,08/20/2020,46.4
DBD,08/19/2020,46.3
DBD,08/18/2020,46.1
DBD,08/17/2020,46.0
DBD,08/14/2020,46.2
DBD,08/13/2020,46.4
DBD,08/12/2020,46.5
DBD,08/11/2020,46.25
DBD,08/10/2020,46.25
DBD,08/07/2020,46.25
DBD,08/06/2020,46.9
DBD,08/05/2020,47.4
DBD,08/04/2020,47.4
DBD,08/03/2020,47.2
DBD,07/31/2020,46.8
DBD,07/30/2020,46.45
DBD,07/29/2020,46.0
DBD,07/28/2020,46.35
DBD,07/27/2020,46.0
DBD,07/24/2020,46.9
DBD,07/23/2020,47.0
DBD,07/22/2020,47.0
DBD,07/21/2020,47.15
DBD,07/20/2020,47.25
DBD,07/17/2020,47.3
DBD,07/16/2020,47.5
DBD,07/15/2020,47.75
DBD,07/14/2020,47.8
DBD,07/13/2020,46.8
DBD,07/10/2020,47.25
DBD,07/09/2020,47.5
DBD,07/08/2020,46.95
DBD,07/07/2020,46.9
DBD,07/06/2020,47.85
DBD,07/03/2020,48.0
DBD,07/02/2020,48.0
DBD,07/01/2020,48.0
DBD,06/30/2020,47.45
DBD,06/29/2020,47.2
DBD,06/26/2020,46.95
DBD,06/25/2020,47.0
DBD,06/24/2020,46.9
DBD,06/23/2020,47.0
DBD,06/22/2020,47.35
DBD,06/19/2020,47.45
DBD,06/18/2020,47.5
DBD,06/17/2020,47.2
DBD,06/16/2020,47.5
DBD,06/15/2020,47.4
DBD,06/12/2020,47.8
DBD,06/11/2020,47.0
DBD,06/10/2020,48.0
DBD,06/09/2020,47.8
DBD,06/08/2020,47.9
DBD,06/05/2020,49.0
DBD,06/04/2020,49.0
DBD,06/03/2020,50.0
DBD,06/02/2020,50.0
DBD,06/01/2020,49.0
DBD,05/29/2020,49.7
DBD,05/28/2020,50.0
DBD,05/27/2020,50.0
DBD,05/26/2020,50.0
DBD,05/25/2020,51.0
DBD,05/22/2020,51.0
DBD,05/21/2020,51.2
DBD,05/20/2020,51.2
DBD,05/19/2020,51.2
DBD,05/18/2020,51.1
DBD,05/15/2020,50.9
DBD,05/14/2020,51.0
DBD,05/13/2020,51.1
DBD,05/12/2020,51.3
DBD,05/11/2020,51.2
DBD,05/08/2020,51.0
DBD,05/07/2020,51.0
DBD,05/06/2020,51.0
DBD,05/05/2020,51.1
DBD,05/04/2020,52.0
DBD,04/29/2020,52.5
DBD,04/28/2020,52.3
DBD,04/27/2020,52.5
DBD,04/24/2020,52.5
DBD,04/23/2020,52.1
DBD,04/22/2020,51.9
DBD,04/21/2020,50.5
DBD,04/20/2020,51.8
DBD,04/17/2020,51.4
DBD,04/16/2020,50.8
DBD,04/15/2020,50.3
DBD,04/14/2020,50.3
DBD,04/13/2020,50.1
DBD,04/10/2020,50.1
DBD,04/09/2020,51.0
DBD,04/08/2020,50.8
DBD,04/07/2020,51.0
DBD,04/06/2020,49.9
DBD,04/03/2020,49.3
DBD,04/01/2020,47.0
DBD,03/31/2020,47.0
DBD,03/30/2020,46.9
DBD,03/27/2020,47.45
DBD,03/26/2020,48.0
DBD,03/25/2020,48.8
DBD,03/24/2020,46.5
DBD,03/23/2020,46.0
DBD,03/20/2020,46.8
DBD,03/19/2020,45.8
DBD,03/18/2020,45.9
DBD,03/17/2020,45.8
DBD,03/16/2020,45.9
DBD,03/13/2020,46.0
DBD,03/12/2020,45.9
DBD,03/11/2020,47.0
DBD,03/10/2020,47.0
DBD,03/09/2020,46.8
DBD,03/06/2020,47.8
DBD,03/05/2020,47.8
DBD,03/04/2020,47.2
DBD,03/03/2020,47.5
DBD,03/02/2020,48.0
DBD,02/28/2020,48.3
DBD,02/27/2020,48.3
DBD,02/26/2020,48.0
DBD,02/25/2020,46.4
DBD,02/24/2020,45.6
DBD,02/21/2020,49.0
DBD,02/20/2020,52.2
DBD,02/19/2020,48.95
DBD,02/18/2020,49.0
DBD,02/17/2020,49.9
DBD,02/14/2020,53.0
DBD,02/13/2020,53.8
DBD,02/12/2020,54.4
DBD,02/11/2020,54.4
DBD,02/10/2020,54.8
DBD,02/07/2020,54.7
DBD,02/06/2020,55.0
DBD,02/05/2020,54.6
DBD,02/04/2020,54.6
DBD,02/03/2020,57.0
DBD,01/31/2020,58.0
DBD,01/30/2020,55.5
DBD,01/22/2020,55.0
DBD,01/21/2020,54.4
DBD,01/20/2020,53.9
DBD,01/17/2020,53.3
DBD,01/16/2020,53.4
DBD,01/15/2020,53.5
DBD,01/14/2020,53.6
DBD,01/13/2020,53.7
DBD,01/10/2020,53.7
DBD,01/09/2020,54.7
DBD,01/08/2020,54.5
DBD,01/07/2020,55.0
DBD,01/06/2020,54.9
DBD,01/03/2020,55.8
DBD,01/02/2020,55.5
DBD,12/31/2019,54.8
DBD,12/30/2019,54.9
DBD,12/27/2019,54.6
DBD,12/26/2019,53.9
DBD,12/25/2019,53.5
DBD,12/24/2019,54.9
DBD,12/23/2019,54.6
DBD,12/20/2019,56.0
DBD,12/19/2019,56.1
DBD,12/18/2019,56.1
DBD,12/17/2019,56.6
DBD,12/16/2019,56.0
DBD,12/13/2019,57.0
DBD,12/12/2019,59.0
DBD,12/11/2019,58.6
DBD,12/10/2019,59.9
DBD,12/09/2019,60.4
DBD,12/06/2019,59.9
DBD,12/05/2019,57.1
DBD,12/04/2019,58.0
DBD,12/03/2019,57.7
DBD,12/02/2019,58.1
DBD,11/29/2019,58.7
DBD,11/28/2019,57.2
DBD,11/27/2019,58.0
DBD,11/26/2019,58.8
DBD,11/25/2019,58.9
DBD,11/22/2019,59.9
DBD,11/21/2019,59.8
DBD,11/20/2019,61.5
DBD,11/19/2019,59.7
DBD,11/18/2019,63.0
DBD,11/15/2019,64.0
DBD,11/14/2019,60.8
DBD,11/13/2019,57.5
DBD,11/12/2019,56.5
DBD,11/11/2019,57.5
DBD,11/08/2019,57.1
DBD,11/07/2019,56.6
DBD,11/06/2019,57.0
DBD,11/05/2019,55.1
DBD,11/04/2019,54.5
DBD,11/01/2019,53.9
DBD,10/31/2019,53.9
DBD,10/30/2019,54.6
DBD,10/29/2019,52.8
DBD,10/28/2019,53.2
DBD,10/25/2019,53.5
DBD,10/24/2019,53.2
DBD,10/23/2019,53.4
DBD,10/22/2019,53.7
DBD,10/21/2019,54.2
DBD,10/18/2019,54.2
DBD,10/17/2019,55.0
DBD,10/16/2019,55.5
DBD,10/15/2019,55.3
DBD,10/14/2019,55.9
DBD,10/11/2019,55.4
DBD,10/10/2019,56.4
DBD,10/09/2019,57.3
DBD,10/08/2019,55.0
DBD,10/07/2019,55.0
DBD,10/04/2019,54.2
DBD,10/03/2019,57.0
DBD,10/02/2019,57.0
DBD,10/01/2019,57.1
DBD,09/30/2019,57.4
DBD,09/27/2019,57.1
DBD,09/26/2019,56.7
DBD,09/25/2019,56.3
DBD,09/24/2019,54.5
DBD,09/23/2019,52.8
DBD,09/20/2019,52.8
DBD,09/19/2019,52.3
DBD,09/18/2019,52.5
DBD,09/17/2019,52.7
DBD,09/16/2019,53.3
DBD,09/13/2019,53.2
DBD,09/12/2019,53.1
DBD,09/11/2019,49.65
DBD,09/10/2019,49.7
DBD,09/09/2019,48.0
DBD,09/06/2019,47.8
DBD,09/05/2019,47.8
DBD,09/04/2019,47.4
DBD,09/03/2019,48.5
DBD,08/30/2019,49.0
DBD,08/29/2019,49.0
DBD,08/28/2019,49.0
DBD,08/27/2019,49.3
DBD,08/26/2019,47.05
DBD,08/23/2019,44.0
DBD,08/22/2019,43.0
DBD,08/21/2019,43.2
DBD,08/20/2019,43.35
DBD,08/19/2019,43.3
DBD,08/16/2019,43.15
DBD,08/15/2019,43.1
DBD,08/14/2019,43.5
DBD,08/13/2019,43.7
DBD,08/12/2019,43.2
DBD,08/09/2019,43.0
DBD,08/08/2019,42.9
DBD,08/07/2019,43.25
DBD,08/06/2019,43.15
DBD,08/05/2019,43.3
DBD,08/02/2019,43.3
DBD,08/01/2019,43.1
DBD,07/31/2019,42.7
DBD,07/30/2019,42.7
DBD,07/29/2019,42.7
DBD,07/26/2019,42.95
DBD,07/25/2019,42.95
DBD,07/24/2019,42.3
DBD,07/23/2019,42.9
DBD,07/22/2019,43.1
DBD,07/19/2019,43.4
DBD,07/18/2019,43.4
DBD,07/17/2019,43.7
DBD,07/16/2019,43.4
DBD,07/15/2019,44.3
DBD,07/12/2019,44.8
DBD,07/11/2019,44.15
DBD,07/10/2019,44.2
DBD,07/09/2019,43.6
DBD,07/08/2019,44.1
DBD,07/05/2019,44.0
DBD,07/04/2019,44.1
DBD,07/03/2019,44.3
DBD,07/02/2019,44.4
DBD,07/01/2019,44.6
DBD,06/28/2019,43.0
DBD,06/27/2019,42.5
DBD,06/26/2019,42.0
DBD,06/25/2019,42.2
DBD,06/24/2019,42.35
DBD,06/21/2019,42.4
DBD,06/20/2019,42.0
DBD,06/19/2019,42.0
DBD,06/18/2019,41.9
DBD,06/17/2019,41.9
DBD,06/14/2019,42.0
DBD,06/13/2019,41.75
DBD,06/12/2019,41.5
DBD,06/11/2019,42.1
DBD,06/10/2019,43.0
DBD,06/07/2019,43.7
DBD,06/06/2019,43.8
DBD,06/05/2019,43.9
DBD,06/04/2019,43.7
DBD,06/03/2019,42.8
DBD,05/31/2019,43.8
DBD,05/30/2019,42.5
DBD,05/29/2019,42.4
DBD,05/28/2019,42.6
DBD,05/27/2019,42.6
DBD,05/24/2019,42.6
DBD,05/23/2019,42.2
DBD,05/22/2019,42.7
DBD,05/21/2019,42.5
DBD,05/20/2019,42.4
DBD,05/17/2019,42.3
DBD,05/16/2019,42.3
DBD,05/15/2019,42.3
DBD,05/14/2019,42.4
DBD,05/13/2019,42.3
DBD,05/10/2019,42.3
DBD,05/09/2019,42.0
DBD,05/08/2019,42.1
DBD,05/07/2019,42.1
DBD,05/06/2019,42.5
DBD,05/03/2019,42.5
DBD,05/02/2019,42.2
DBD,04/26/2019,43.0
DBD,04/25/2019,43.2
DBD,04/24/2019,42.5
DBD,04/23/2019,42.2
DBD,04/22/2019,42.9
DBD,04/19/2019,43.5
DBD,04/18/2019,43.0
DBD,04/17/2019,44.0
DBD,04/16/2019,43.9
DBD,04/12/2019,43.6
DBD,04/11/2019,42.7
DBD,04/10/2019,42.7
DBD,04/09/2019,42.25
DBD,04/08/2019,42.1
DBD,04/05/2019,42.6
DBD,04/04/2019,42.5
DBD,04/03/2019,42.05
DBD,04/02/2019,42.4
DBD,04/01/2019,42.5
DBD,03/29/2019,42.75
DBD,03/28/2019,42.4
DBD,03/27/2019,41.5
DBD,03/26/2019,38.8
DBD,03/25/2019,41.7
DBD,03/22/2019,42.9
DBD,03/21/2019,42.1
DBD,03/20/2019,43.0
DBD,03/19/2019,43.3
DBD,03/18/2019,44.5
DBD,03/15/2019,45.2
DBD,03/14/2019,45.4
DBD,03/13/2019,45.45
DBD,03/12/2019,45.5
DBD,03/11/2019,44.0
DBD,03/08/2019,43.0
DBD,03/07/2019,43.9
DBD,03/06/2019,44.0
DBD,03/05/2019,43.0
DBD,03/04/2019,41.2
DBD,03/01/2019,41.45
DBD,02/28/2019,41.5
DBD,02/27/2019,41.5
DBD,02/26/2019,40.35
DBD,02/25/2019,40.3
DBD,02/22/2019,40.2
DBD,02/21/2019,40.5
DBD,02/20/2019,40.3
DBD,02/19/2019,40.5
DBD,02/18/2019,40.95
DBD,02/15/2019,40.3
DBD,02/14/2019,40.8
DBD,02/13/2019,40.9
DBD,02/12/2019,40.75
DBD,02/11/2019,40.5
DBD,02/01/2019,39.7
DBD,01/31/2019,39.6
DBD,01/30/2019,39.3
DBD,01/29/2019,39.2
DBD,01/28/2019,39.1
DBD,01/25/2019,39.3
DBD,01/24/2019,39.3
DBD,01/23/2019,39.9
DBD,01/22/2019,39.5
DBD,01/21/2019,40.0
DBD,01/18/2019,40.0
DBD,01/17/2019,40.6
DBD,01/16/2019,40.5
DBD,01/15/2019,40.5
DBD,01/14/2019,40.0
DBD,01/11/2019,40.0
DBD,01/10/2019,40.6
DBD,01/09/2019,40.5
DBD,01/08/2019,40.8
DBD,01/07/2019,40.6
DBD,01/04/2019,40.1
DBD,01/03/2019,40.5
DBD,01/02/2019,40.5
GEX,12/01/2022,14.2
GEX,11/30/2022,14.95
GEX,11/29/2022,14.7
GEX,11/28/2022,14.25
GEX,11/25/2022,13.35
GEX,11/24/2022,12.55
GEX,11/23/2022,12.3
GEX,11/22/2022,12.65
GEX,11/21/2022,13.3
GEX,11/18/2022,13.15
GEX,11/17/2022,12.7
GEX,11/16/2022,12.35
GEX,11/15/2022,11.55
GEX,11/14/2022,11.6
GEX,11/11/2022,11.5
GEX,11/10/2022,11.0
GEX,11/09/2022,11.8
GEX,11/08/2022,11.7
GEX,11/07/2022,11.3
GEX,11/04/2022,12.1
GEX,11/03/2022,13.0
GEX,11/02/2022,13.0
GEX,11/01/2022,13.4
GEX,10/31/2022,13.4
GEX,10/28/2022,12.8
GEX,10/27/2022,12.55
GEX,10/26/2022,11.75
GEX,10/25/2022,11.75
GEX,10/24/2022,12.3
GEX,10/21/2022,13.2
GEX,10/20/2022,14.15
GEX,10/19/2022,14.6
GEX,10/18/2022,15.0
GEX,10/17/2022,15.15
GEX,10/14/2022,15.0
GEX,10/13/2022,14.05
GEX,10/12/2022,14.0
GEX,10/11/2022,13.8
GEX,10/10/2022,14.8
GEX,10/07/2022,15.3
GEX,10/06/2022,16.4
GEX,10/05/2022,17.6
GEX,10/04/2022,16.8
GEX,10/03/2022,17.7
GEX,09/30/2022,19.0
GEX,09/29/2022,18.2
GEX,09/28/2022,18.8
GEX,09/27/2022,19.5
GEX,09/26/2022,19.55
GEX,09/23/2022,21.0
GEX,09/22/2022,21.2
GEX,09/21/2022,20.75
GEX,09/20/2022,21.0
GEX,09/19/2022,20.6
GEX,09/16/2022,22.1
GEX,09/15/2022,23.0
GEX,09/14/2022,22.95
GEX,09/13/2022,23.1
GEX,09/12/2022,22.95
GEX,09/09/2022,23.45
GEX,09/08/2022,22.6
GEX,09/07/2022,23.8
GEX,09/06/2022,25.0
GEX,09/05/2022,24.35
GEX,08/31/2022,24.25
GEX,08/30/2022,24.3
GEX,08/29/2022,24.5
GEX,08/26/2022,25.0
GEX,08/25/2022,25.5
GEX,08/24/2022,25.55
GEX,08/23/2022,24.55
GEX,08/22/2022,23.75
GEX,08/19/2022,23.9
GEX,08/18/2022,24.0
GEX,08/17/2022,24.4
GEX,08/16/2022,24.4
GEX,08/15/2022,24.65
GEX,08/12/2022,24.5
GEX,08/11/2022,23.6
GEX,08/10/2022,24.3
GEX,08/09/2022,24.2
GEX,08/08/2022,24.5
GEX,08/05/2022,23.55
GEX,08/04/2022,23.2
GEX,08/03/2022,23.85
GEX,08/02/2022,23.7
GEX,08/01/2022,23.8
GEX,07/29/2022,23.0
GEX,07/28/2022,22.35
GEX,07/27/2022,22.0
GEX,07/26/2022,21.5
GEX,07/25/2022,22.4
GEX,07/22/2022,22.7
GEX,07/21/2022,22.25
GEX,07/20/2022,22.25
GEX,07/19/2022,21.4
GEX,07/18/2022,21.05
GEX,07/15/2022,21.1
GEX,07/14/2022,21.5
GEX,07/13/2022,20.85
GEX,07/12/2022,21.7
GEX,07/11/2022,20.5
GEX,07/08/2022,19.7
GEX,07/07/2022,19.05
GEX,07/06/2022,18.9
GEX,07/05/2022,19.9
GEX,07/04/2022,20.5
GEX,07/01/2022,19.85
GEX,06/30/2022,19.55
GEX,06/29/2022,20.45
GEX,06/28/2022,20.9
GEX,06/27/2022,20.3
GEX,06/24/2022,19.0
GEX,06/23/2022,19.2
GEX,06/22/2022,18.4
GEX,06/21/2022,17.2
GEX,06/20/2022,18.2
GEX,06/17/2022,19.55
GEX,06/16/2022,21.0
GEX,06/15/2022,21.5
GEX,06/14/2022,23.1
GEX,06/13/2022,22.85
GEX,06/10/2022,24.0
GEX,06/09/2022,23.5
GEX,06/08/2022,23.4
GEX,06/07/2022,22.85
GEX,06/06/2022,21.6
GEX,06/03/2022,22.1
GEX,06/02/2022,22.4
GEX,06/01/2022,23.4
GEX,05/31/2022,23.75
GEX,05/30/2022,24.0
GEX,05/27/2022,23.5
GEX,05/26/2022,23.6
GEX,05/25/2022,23.2
GEX,05/24/2022,21.7
GEX,05/23/2022,21.0
GEX,05/20/2022,22.4
GEX,05/19/2022,22.0
GEX,05/18/2022,21.9
GEX,05/17/2022,21.05
GEX,05/16/2022,19.7
GEX,05/13/2022,20.6
GEX,05/12/2022,22.15
GEX,05/11/2022,23.8
GEX,05/10/2022,24.0
GEX,05/09/2022,24.7
GEX,05/06/2022,26.55
GEX,05/05/2022,28.5
GEX,05/04/2022,27.95
GEX,04/29/2022,28.2
GEX,04/28/2022,27.35
GEX,04/27/2022,28.2
GEX,04/26/2022,28.0
GEX,04/25/2022,27.45
GEX,04/22/2022,29.5
GEX,04/21/2022,29.0
GEX,04/20/2022,27.7
GEX,04/19/2022,29.75
GEX,04/18/2022,31.8
GEX,04/15/2022,33.95
GEX,04/14/2022,36.0
GEX,04/13/2022,36.2
GEX,04/12/2022,33.85
GEX,04/08/2022,34.05
GEX,04/07/2022,36.6
GEX,04/06/2022,37.4
GEX,04/05/2022,40.0
GEX,04/04/2022,40.85
GEX,04/01/2022,39.3
GEX,03/31/2022,38.75
GEX,03/30/2022,38.15
GEX,03/29/2022,39.1
GEX,03/28/2022,38.5
GEX,03/25/2022,39.5
GEX,03/24/2022,39.9
GEX,03/23/2022,40.1
GEX,03/22/2022,39.25
GEX,03/21/2022,39.25
GEX,03/18/2022,38.5
GEX,03/17/2022,38.1
GEX,03/16/2022,38.3
GEX,03/15/2022,37.85
GEX,03/14/2022,36.8
GEX,03/11/2022,37.95
GEX,03/10/2022,39.5
GEX,03/09/2022,40.0
GEX,03/08/2022,39.0
GEX,03/07/2022,41.15
GEX,03/04/2022,41.65
GEX,03/03/2022,41.4
GEX,03/02/2022,40.0
GEX,03/01/2022,41.1
GEX,02/28/2022,41.1
GEX,02/25/2022,41.1
GEX,02/24/2022,39.35
GEX,02/23/2022,39.35
GEX,02/22/2022,39.25
GEX,02/21/2022,40.3
GEX,02/18/2022,40.25
GEX,02/17/2022,40.3
GEX,02/16/2022,39.0
GEX,02/15/2022,36.95
GEX,02/14/2022,35.5
GEX,02/11/2022,37.4
GEX,02/10/2022,37.7
GEX,02/09/2022,38.6
GEX,02/08/2022,37.05
GEX,02/07/2022,37.05
GEX,01/28/2022,35.4
GEX,01/27/2022,35.25
GEX,01/26/2022,35.0
GEX,01/25/2022,36.2
GEX,01/24/2022,35.7
GEX,01/21/2022,38.35
GEX,01/20/2022,38.9
GEX,01/19/2022,37.0
GEX,01/18/2022,38.2
GEX,01/17/2022,41.05
GEX,01/14/2022,44.1
GEX,01/13/2022,42.7
GEX,01/12/2022,45.9
GEX,01/11/2022,49.35
GEX,01/10/2022,48.0
GEX,01/07/2022,49.0
GEX,01/06/2022,46.45
GEX,01/05/2022,43.45
GEX,01/04/2022,43.45
GEX,12/31/2021,40.65
GEX,12/30/2021,38.0
GEX,12/29/2021,37.0
GEX,12/28/2021,39.2
GEX,12/27/2021,39.0
GEX,12/24/2021,36.9
GEX,12/23/2021,34.5
GEX,12/22/2021,36.9
GEX,12/21/2021,38.5
GEX,12/20/2021,39.9
GEX,12/17/2021,40.95
GEX,12/16/2021,40.0
GEX,12/15/2021,40.65
GEX,12/14/2021,41.55
GEX,12/13/2021,40.3
GEX,12/10/2021,38.7
GEX,12/09/2021,39.0
GEX,12/08/2021,37.0
GEX,12/07/2021,38.35
GEX,12/06/2021,38.1
GEX,12/03/2021,40.95
GEX,12/02/2021,44.0
GEX,12/01/2021,45.85
GEX,11/30/2021,44.9
GEX,11/29/2021,42.3
GEX,11/26/2021,46.1
GEX,11/25/2021,47.6
GEX,11/24/2021,44.5
GEX,11/23/2021,44.15
GEX,11/22/2021,47.45
GEX,11/19/2021,51.0
GEX,11/18/2021,49.1
GEX,11/17/2021,45.9
GEX,11/16/2021,43.0
GEX,11/15/2021,43.3
GEX,11/12/2021,40.5
GEX,11/11/2021,38.3
GEX,11/10/2021,37.85
GEX,11/09/2021,35.4
GEX,11/08/2021,34.45
GEX,11/05/2021,32.2
GEX,11/04/2021,30.9
GEX,11/03/2021,28.9
GEX,11/02/2021,29.55
GEX,11/01/2021,28.3
GEX,10/29/2021,27.95
GEX,10/28/2021,26.3
GEX,10/27/2021,25.55
GEX,10/26/2021,25.2
GEX,10/25/2021,25.3
GEX,10/22/2021,24.55
GEX,10/21/2021,23.9
GEX,10/20/2021,23.85
GEX,10/19/2021,24.0
GEX,10/18/2021,24.45
GEX,10/15/2021,24.5
GEX,10/14/2021,24.15
GEX,10/13/2021,24.1
GEX,10/12/2021,24.35
GEX,10/11/2021,24.15
GEX,10/08/2021,24.0
GEX,10/07/2021,24.35
GEX,10/06/2021,23.6
GEX,10/05/2021,23.3
GEX,10/04/2021,23.1
GEX,10/01/2021,23.0
GEX,09/30/2021,23.1
GEX,09/29/2021,23.1
GEX,09/28/2021,23.5
GEX,09/27/2021,23.0
GEX,09/24/2021,23.6
GEX,09/23/2021,23.8
GEX,09/22/2021,24.1
GEX,09/21/2021,23.85
GEX,09/20/2021,24.0
GEX,09/17/2021,24.5
GEX,09/16/2021,24.35
GEX,09/15/2021,24.0
GEX,09/14/2021,23.8
GEX,09/13/2021,24.4
GEX,09/10/2021,25.45
GEX,09/09/2021,25.8
GEX,09/08/2021,25.3
GEX,09/07/2021,25.3
GEX,09/06/2021,25.9
GEX,09/01/2021,24.25
GEX,08/31/2021,24.15
GEX,08/30/2021,23.7
GEX,08/27/2021,23.8
GEX,08/26/2021,22.8
GEX,08/25/2021,22.55
GEX,08/24/2021,22.6
GEX,08/23/2021,24.0
GEX,08/20/2021,24.0
GEX,08/19/2021,23.6
GEX,08/18/2021,23.3
GEX,08/17/2021,23.75
GEX,08/16/2021,23.95
GEX,08/13/2021,23.6
GEX,08/12/2021,24.1
GEX,08/11/2021,24.6
GEX,08/10/2021,24.5
GEX,08/09/2021,23.5
